MatNo,Plant,origin,horizon,month_index,actual,xgb_pred,wma_pred
MAT0016,Delhi Plant,12,10,21,137,138.43174743652344,122.80021058384777
MAT0017,Bengaluru Plant,12,10,21,229,278.46435546875,281.100384998714
MAT0018,Bengaluru Plant,12,10,21,470,447.7325439453125,422.0009162808642
MAT0018,Coimbatore Plant,12,10,21,518,437.1368408203125,484.2001872749485
MAT0001,Chennai Plant,12,11,22,137,128.5197296142578,124.8998708633402
MAT0001,Pune Plant,12,11,22,126,127.66351318359375,126.89997736089678
MAT0002,Chennai Plant,12,11,22,167,138.06272888183594,139.2001008712706
MAT0002,Delhi Plant,12,11,22,146,133.6025390625,131.20006537208505
MAT0003,Coimbatore Plant,12,11,22,223,252.05703735351562,239.39957079475312
MAT0004,Chennai Plant,12,11,22,73,120.64025115966797,69.69989189493312
MAT0004,Delhi Plant,12,11,22,71,113.28164672851562,74.000086403678
MAT0004,Pune Plant,12,11,22,73,115.27833557128906,77.2999553915895
MAT0005,Bengaluru Plant,12,11,22,411,405.5247497558594,396.50012391225124
MAT0005,Pune Plant,12,11,22,409,424.28204345703125,397.60072860403807
MAT0006,Chennai Plant,12,11,22,114,158.8601837158203,108.0997788333762
MAT0006,Coimbatore Plant,12,11,22,106,140.26316833496094,112.60017468278464
MAT0007,Bengaluru Plant,12,11,22,14,13.046307563781738,12.400018218449931
MAT0007,Chennai Plant,12,11,22,13,14.549554824829102,12.299990890775035
MAT0007,Delhi Plant,12,11,22,12,13.864527702331543,12.399982719264406
MAT0007,Pune Plant,12,11,22,14,13.99638557434082,12.80001634302126
MAT0008,Delhi Plant,12,11,22,381,352.9749450683594,277.4014723454647
MAT0009,Bengaluru Plant,12,11,22,324,340.8631286621094,297.5998136627657
MAT0009,Chennai Plant,12,11,22,330,330.1335144042969,298.1004037530006
MAT0010,Delhi Plant,12,11,22,159,139.23301696777344,137.19973985125168
MAT0010,Pune Plant,12,11,22,146,137.59890747070312,142.39994722007887
MAT0011,Chennai Plant,12,11,22,48,45.16166305541992,44.89999276620372
MAT0012,Coimbatore Plant,12,11,22,22,19.721235275268555,20.399998124571326
MAT0012,Pune Plant,12,11,22,22,20.004405975341797,20.400018218449933
MAT0013,Bengaluru Plant,12,11,22,112,127.0325698852539,123.9001823184585
MAT0013,Delhi Plant,12,11,22,131,127.64421844482422,126.3998407225223
MAT0014,Bengaluru Plant,12,11,22,11,13.842504501342773,10.90000817151063
MAT0014,Chennai Plant,12,11,22,150,127.37921905517578,115.59976744684498
MAT0014,Coimbatore Plant,12,11,22,67,56.03672409057617,56.200090154535324
MAT0014,Delhi Plant,12,11,22,25,21.424758911132812,22.700009109224965
MAT0014,Pune Plant,12,11,22,37,21.181962966918945,33.399931814771946
MAT0015,Pune Plant,12,11,22,229,232.0940399169922,230.80021527241942
MAT0016,Chennai Plant,12,11,22,135,128.33778381347656,126.8999324845679
MAT0016,Delhi Plant,12,11,22,127,132.7732391357422,122.79991453403638
MAT0017,Bengaluru Plant,12,11,22,208,277.7716064453125,281.09986992562585
MAT0018,Bengaluru Plant,12,11,22,473,452.9104919433594,421.9998794367284
MAT0018,Coimbatore Plant,12,11,22,524,416.8012390136719,484.19997896840704
MAT0001,Chennai Plant,12,12,23,136,124.64359283447266,124.90000616212278
MAT0001,Pune Plant,12,12,23,130,125.9643325805664,126.90001922314387
MAT0002,Chennai Plant,12,12,23,165,136.8462371826172,139.19998131269293
MAT0002,Delhi Plant,12,12,23,153,132.51229858398438,131.1999769590192
MAT0003,Coimbatore Plant,12,12,23,213,238.6444854736328,239.40002759559331
MAT0004,Chennai Plant,12,12,23,73,115.787841796875,69.70002685881772
MAT0004,Delhi Plant,12,12,23,81,111.4890365600586,73.99999765571418
MAT0004,Pune Plant,12,12,23,74,112.87286376953125,77.29999323506087
MAT0005,Bengaluru Plant,12,12,23,371,477.5439147949219,396.49986637570714
MAT0005,Pune Plant,12,12,23,399,444.8182067871094,397.59999618216307
MAT0006,Chennai Plant,12,12,23,122,152.51651000976562,108.09997675808044
MAT0006,Coimbatore Plant,12,12,23,119,121.71912384033203,112.6000058942044
MAT0007,Bengaluru Plant,12,12,23,14,12.78549575805664,12.400004822530866
MAT0007,Chennai Plant,12,12,23,14,13.615912437438965,12.29999758873457
MAT0007,Delhi Plant,12,12,23,14,12.988323211669922,12.40000046885717
MAT0007,Pune Plant,12,12,23,13,13.41399097442627,12.7999942397548
MAT0008,Delhi Plant,12,12,23,263,266.0151062011719,277.3995878745499
MAT0009,Bengaluru Plant,12,12,23,303,373.0398254394531,297.6000263229809
MAT0009,Chennai Plant,12,12,23,332,374.6292419433594,298.0999757533864
MAT0010,Delhi Plant,12,12,23,154,136.46945190429688,137.20000174146944
MAT0010,Pune Plant,12,12,23,140,134.69065856933594,142.39999611518348
MAT0011,Chennai Plant,12,12,23,47,45.69321060180664,44.90000817151064
MAT0012,Coimbatore Plant,12,12,23,25,20.124826431274414,20.39998941722393
MAT0012,Pune Plant,12,12,23,24,20.033727645874023,20.400004822530864
MAT0013,Bengaluru Plant,12,12,23,126,124.73983764648438,123.89990200885204
MAT0013,Delhi Plant,12,12,23,100,122.31732940673828,126.3999830541624
MAT0014,Bengaluru Plant,12,12,23,13,12.481924057006836,10.899997119877398
MAT0014,Chennai Plant,12,12,23,135,123.22720336914062,115.60005947788063
MAT0014,Coimbatore Plant,12,12,23,59,56.48135757446289,56.20001882126629
MAT0014,Delhi Plant,12,12,23,27,21.85022735595703,22.700002411265434
MAT0014,Pune Plant,12,12,23,38,21.17619514465332,33.4000071668167
MAT0015,Pune Plant,12,12,23,217,229.84901428222656,230.79994099097652
MAT0016,Chennai Plant,12,12,23,117,128.1875762939453,126.89996195558984
MAT0016,Delhi Plant,12,12,23,122,132.22837829589844,122.80000763567388
MAT0017,Bengaluru Plant,12,12,23,231,267.32464599609375,281.10000087073473
MAT0018,Bengaluru Plant,12,12,23,474,455.9097900390625,421.99990756815845
MAT0018,Coimbatore Plant,12,12,23,450,402.523193359375,484.19997930330504
MAT0001,Chennai Plant,13,1,13,133,137.4096221923828,132.16666666666666
MAT0001,Pune Plant,13,1,13,143,137.5469207763672,129.66666666666666
MAT0002,Chennai Plant,13,1,13,169,151.75184631347656,147.0
MAT0002,Delhi Plant,13,1,13,156,168.0369110107422,147.5
MAT0003,Coimbatore Plant,13,1,13,228,224.26773071289062,219.16666666666666
MAT0004,Chennai Plant,13,1,13,149,134.31259155273438,103.83333333333333
MAT0004,Delhi Plant,13,1,13,161,135.5252685546875,106.66666666666667
MAT0004,Pune Plant,13,1,13,165,140.64991760253906,113.16666666666667
MAT0005,Bengaluru Plant,13,1,13,366,442.068603515625,410.6666666666667
MAT0005,Pune Plant,13,1,13,370,396.78643798828125,390.5
MAT0006,Chennai Plant,13,1,13,122,131.89418029785156,114.0
MAT0006,Coimbatore Plant,13,1,13,119,135.7917938232422,118.5
MAT0007,Bengaluru Plant,13,1,13,26,26.763978958129883,19.166666666666668
MAT0007,Chennai Plant,13,1,13,27,29.530065536499023,18.166666666666668
MAT0007,Delhi Plant,13,1,13,25,29.355253219604492,18.166666666666668
MAT0007,Pune Plant,13,1,13,24,31.021366119384766,19.0
MAT0008,Delhi Plant,13,1,13,397,204.18081665039062,216.83333333333334
MAT0009,Bengaluru Plant,13,1,13,290,305.1503601074219,306.1666666666667
MAT0009,Chennai Plant,13,1,13,312,315.6011047363281,297.0
MAT0010,Delhi Plant,13,1,13,162,144.4241485595703,137.66666666666666
MAT0010,Pune Plant,13,1,13,152,145.09185791015625,144.66666666666666
MAT0011,Chennai Plant,13,1,13,46,48.778106689453125,45.833333333333336
MAT0012,Coimbatore Plant,13,1,13,23,25.201387405395508,22.333333333333332
MAT0012,Pune Plant,13,1,13,22,27.24715232849121,22.666666666666668
MAT0013,Bengaluru Plant,13,1,13,129,127.06256866455078,122.0
MAT0013,Delhi Plant,13,1,13,121,132.53155517578125,128.66666666666666
MAT0014,Bengaluru Plant,13,1,13,12,16.014572143554688,12.0
MAT0014,Chennai Plant,13,1,13,138,142.2259979248047,123.66666666666667
MAT0014,Coimbatore Plant,13,1,13,63,78.65766143798828,62.0
MAT0014,Delhi Plant,13,1,13,29,27.751190185546875,24.833333333333332
MAT0014,Pune Plant,13,1,13,42,37.40248107910156,33.5
MAT0015,Pune Plant,13,1,13,242,216.2145233154297,224.0
MAT0016,Chennai Plant,13,1,13,63,83.14784240722656,96.33333333333333
MAT0016,Delhi Plant,13,1,13,70,81.66327667236328,94.66666666666667
MAT0017,Bengaluru Plant,13,1,13,188,220.69210815429688,239.83333333333334
MAT0018,Bengaluru Plant,13,1,13,459,461.303466796875,448.0
MAT0018,Coimbatore Plant,13,1,13,525,490.29052734375,493.3333333333333
MAT0001,Chennai Plant,13,2,14,127,139.4622344970703,133.08333333333334
MAT0001,Pune Plant,13,2,14,133,136.2439422607422,130.33333333333334
MAT0002,Chennai Plant,13,2,14,172,150.8381805419922,148.33333333333334
MAT0002,Delhi Plant,13,2,14,164,172.94622802734375,150.08333333333334
MAT0003,Coimbatore Plant,13,2,14,207,225.7122802734375,214.91666666666666
MAT0004,Chennai Plant,13,2,14,164,149.28900146484375,109.58333333333333
MAT0004,Delhi Plant,13,2,14,136,147.13946533203125,112.33333333333333
MAT0004,Pune Plant,13,2,14,161,150.13714599609375,118.91666666666667
MAT0005,Bengaluru Plant,13,2,14,415,426.8927917480469,411.5
MAT0005,Pune Plant,13,2,14,404,398.7952575683594,391.4166666666667
MAT0006,Chennai Plant,13,2,14,118,128.4501190185547,114.0
MAT0006,Coimbatore Plant,13,2,14,114,130.35446166992188,120.08333333333333
MAT0007,Bengaluru Plant,13,2,14,24,28.470218658447266,20.416666666666668
MAT0007,Chennai Plant,13,2,14,24,32.71641540527344,19.083333333333332
MAT0007,Delhi Plant,13,2,14,28,30.702306747436523,19.083333333333332
MAT0007,Pune Plant,13,2,14,26,27.44837760925293,20.0
MAT0008,Delhi Plant,13,2,14,242,246.1191864013672,205.25
MAT0009,Bengaluru Plant,13,2,14,323,326.129638671875,307.4166666666667
MAT0009,Chennai Plant,13,2,14,321,319.7570495605469,297.6666666666667
MAT0010,Delhi Plant,13,2,14,140,139.8697509765625,137.0
MAT0010,Pune Plant,13,2,14,161,138.25343322753906,144.83333333333334
MAT0011,Chennai Plant,13,2,14,45,48.176395416259766,46.083333333333336
MAT0012,Coimbatore Plant,13,2,14,22,27.137619018554688,22.5
MAT0012,Pune Plant,13,2,14,23,25.16802978515625,23.166666666666668
MAT0013,Bengaluru Plant,13,2,14,111,119.70648193359375,120.83333333333333
MAT0013,Delhi Plant,13,2,14,100,115.1041259765625,128.33333333333334
MAT0014,Bengaluru Plant,13,2,14,14,14.1359281539917,12.166666666666666
MAT0014,Chennai Plant,13,2,14,155,139.88143920898438,125.16666666666667
MAT0014,Coimbatore Plant,13,2,14,70,89.5713119506836,63.5
MAT0014,Delhi Plant,13,2,14,27,26.527746200561523,25.25
MAT0014,Pune Plant,13,2,14,41,34.6796989440918,33.416666666666664
MAT0015,Pune Plant,13,2,14,217,211.93533325195312,222.66666666666666
MAT0016,Chennai Plant,13,2,14,67,88.34837341308594,90.5
MAT0016,Delhi Plant,13,2,14,65,88.77616882324219,89.83333333333333
MAT0017,Bengaluru Plant,13,2,14,224,231.21939086914062,232.58333333333334
MAT0018,Bengaluru Plant,13,2,14,490,470.8650817871094,450.6666666666667
MAT0018,Coimbatore Plant,13,2,14,517,473.101318359375,494.5
MAT0001,Chennai Plant,13,3,15,124,123.39006805419922,133.93055555555557
MAT0001,Pune Plant,13,3,15,143,133.32992553710938,130.55555555555557
MAT0002,Chennai Plant,13,3,15,162,128.1599884033203,148.83333333333334
MAT0002,Delhi Plant,13,3,15,168,187.3262176513672,151.375
MAT0003,Coimbatore Plant,13,3,15,196,211.51934814453125,214.01388888888889
MAT0004,Chennai Plant,13,3,15,71,70.71378326416016,112.56944444444444
MAT0004,Delhi Plant,13,3,15,83,68.93135070800781,114.8888888888889
MAT0004,Pune Plant,13,3,15,74,88.33208465576172,122.0138888888889
MAT0005,Bengaluru Plant,13,3,15,802,611.8150024414062,412.8055555555556
MAT0005,Pune Plant,13,3,15,784,654.5170288085938,389.375
MAT0006,Chennai Plant,13,3,15,113,136.3389892578125,115.0
MAT0006,Coimbatore Plant,13,3,15,115,133.87942504882812,120.20833333333333
MAT0007,Bengaluru Plant,13,3,15,13,15.669788360595703,20.930555555555557
MAT0007,Chennai Plant,13,3,15,12,25.844175338745117,19.59722222222222
MAT0007,Delhi Plant,13,3,15,13,20.386085510253906,19.59722222222222
MAT0007,Pune Plant,13,3,15,14,17.88608169555664,20.5
MAT0008,Delhi Plant,13,3,15,167,190.10888671875,198.4027777777778
MAT0009,Bengaluru Plant,13,3,15,294,371.7623291015625,308.4305555555556
MAT0009,Chennai Plant,13,3,15,331,463.1737976074219,296.8333333333333
MAT0010,Delhi Plant,13,3,15,141,135.2847900390625,137.55555555555554
MAT0010,Pune Plant,13,3,15,153,134.63720703125,145.13888888888889
MAT0011,Chennai Plant,13,3,15,45,47.477760314941406,46.15277777777778
MAT0012,Coimbatore Plant,13,3,15,24,26.549985885620117,22.694444444444443
MAT0012,Pune Plant,13,3,15,22,24.840322494506836,23.305555555555557
MAT0013,Bengaluru Plant,13,3,15,129,116.1106948852539,120.58333333333333
MAT0013,Delhi Plant,13,3,15,112,121.18555450439453,128.88888888888889
MAT0014,Bengaluru Plant,13,3,15,11,17.462324142456055,12.25
MAT0014,Chennai Plant,13,3,15,132,139.04725646972656,126.1388888888889
MAT0014,Coimbatore Plant,13,3,15,64,94.94116973876953,63.75
MAT0014,Delhi Plant,13,3,15,22,25.66943359375,25.402777777777775
MAT0014,Pune Plant,13,3,15,35,34.72966003417969,33.541666666666664
MAT0015,Pune Plant,13,3,15,209,207.84326171875,221.83333333333334
MAT0016,Chennai Plant,13,3,15,64,92.53275299072266,88.19444444444444
MAT0016,Delhi Plant,13,3,15,65,89.75814056396484,87.6388888888889
MAT0017,Bengaluru Plant,13,3,15,198,216.2831268310547,229.4027777777778
MAT0018,Bengaluru Plant,13,3,15,479,446.1280212402344,453.3333333333333
MAT0018,Coimbatore Plant,13,3,15,524,412.3097839355469,495.3611111111111
MAT0001,Chennai Plant,13,4,16,128,135.02952575683594,133.35416666666669
MAT0001,Pune Plant,13,4,16,136,132.73751831054688,130.33333333333334
MAT0002,Chennai Plant,13,4,16,145,131.70849609375,148.36111111111111
MAT0002,Delhi Plant,13,4,16,161,158.71475219726562,150.29861111111111
MAT0003,Coimbatore Plant,13,4,16,205,223.55191040039062,215.17361111111111
MAT0004,Chennai Plant,13,4,16,77,90.84999084472656,110.11805555555556
MAT0004,Delhi Plant,13,4,16,84,90.24166870117188,112.66666666666667
MAT0004,Pune Plant,13,4,16,72,99.20872497558594,119.50694444444446
MAT0005,Bengaluru Plant,13,4,16,822,633.0655517578125,412.0138888888889
MAT0005,Pune Plant,13,4,16,828,685.3475341796875,390.2430555555556
MAT0006,Chennai Plant,13,4,16,117,138.61361694335938,114.5
MAT0006,Coimbatore Plant,13,4,16,106,127.52442932128906,119.88194444444444
MAT0007,Bengaluru Plant,13,4,16,14,19.85658836364746,20.46527777777778
MAT0007,Chennai Plant,13,4,16,14,30.55230712890625,19.1875
MAT0007,Delhi Plant,13,4,16,13,27.410606384277344,19.1875
MAT0007,Pune Plant,13,4,16,15,22.176605224609375,20.083333333333332
MAT0008,Delhi Plant,13,4,16,165,257.71661376953125,203.75694444444446
MAT0009,Bengaluru Plant,13,4,16,326,471.93780517578125,307.71527777777777
MAT0009,Chennai Plant,13,4,16,324,421.7870788574219,297.13888888888886
MAT0010,Delhi Plant,13,4,16,159,137.63919067382812,137.38888888888889
MAT0010,Pune Plant,13,4,16,158,136.41336059570312,144.95833333333334
MAT0011,Chennai Plant,13,4,16,42,46.42713165283203,46.076388888888886
MAT0012,Coimbatore Plant,13,4,16,24,23.900686264038086,22.569444444444443
MAT0012,Pune Plant,13,4,16,26,21.685260772705078,23.152777777777782
MAT0013,Bengaluru Plant,13,4,16,132,114.5074462890625,120.90277777777777
MAT0013,Delhi Plant,13,4,16,110,119.29952239990234,128.66666666666666
MAT0014,Bengaluru Plant,13,4,16,11,16.1612606048584,12.180555555555555
MAT0014,Chennai Plant,13,4,16,133,136.2427520751953,125.40277777777779
MAT0014,Coimbatore Plant,13,4,16,65,111.22280883789062,63.375
MAT0014,Delhi Plant,13,4,16,28,24.708946228027344,25.256944444444443
MAT0014,Pune Plant,13,4,16,36,35.866703033447266,33.49305555555555
MAT0015,Pune Plant,13,4,16,215,214.09422302246094,222.4722222222222
MAT0016,Chennai Plant,13,4,16,71,97.82138061523438,90.31944444444444
MAT0016,Delhi Plant,13,4,16,63,87.76499938964844,89.54166666666667
MAT0017,Bengaluru Plant,13,4,16,211,237.6864471435547,232.2013888888889
MAT0018,Bengaluru Plant,13,4,16,499,449.73187255859375,451.5555555555556
MAT0018,Coimbatore Plant,13,4,16,485,416.0743408203125,494.7361111111111
MAT0001,Chennai Plant,13,5,17,135,136.46438598632812,133.50115740740742
MAT0001,Pune Plant,13,5,17,142,137.19781494140625,130.40740740740742
MAT0002,Chennai Plant,13,5,17,172,136.207763671875,148.51388888888889
MAT0002,Delhi Plant,13,5,17,170,134.1935272216797,150.6215277777778
MAT0003,Coimbatore Plant,13,5,17,192,227.35606384277344,214.74421296296296
MAT0004,Chennai Plant,13,5,17,80,93.16414642333984,110.84606481481482
MAT0004,Delhi Plant,13,5,17,84,98.38968658447266,113.35185185185186
MAT0004,Pune Plant,13,5,17,81,101.10028839111328,120.24421296296298
MAT0005,Bengaluru Plant,13,5,17,841,633.601806640625,412.19212962962973
MAT0005,Pune Plant,13,5,17,742,730.979736328125,390.1493055555556
MAT0006,Chennai Plant,13,5,17,121,142.46038818359375,114.58333333333333
MAT0006,Coimbatore Plant,13,5,17,110,142.61106872558594,120.02430555555556
MAT0007,Bengaluru Plant,13,5,17,15,23.007265090942383,20.61226851851852
MAT0007,Chennai Plant,13,5,17,12,35.39824676513672,19.306712962962962
MAT0007,Delhi Plant,13,5,17,14,27.623414993286133,19.306712962962962
MAT0007,Pune Plant,13,5,17,13,24.16884422302246,20.208333333333332
MAT0008,Delhi Plant,13,5,17,499,204.31358337402344,202.22106481481487
MAT0009,Bengaluru Plant,13,5,17,301,499.1646728515625,307.90393518518516
MAT0009,Chennai Plant,13,5,17,293,515.4052734375,297.12499999999994
MAT0010,Delhi Plant,13,5,17,138,142.64437866210938,137.37962962962962
MAT0010,Pune Plant,13,5,17,157,141.55194091796875,144.9976851851852
MAT0011,Chennai Plant,13,5,17,47,48.26819610595703,46.10300925925926
MAT0012,Coimbatore Plant,13,5,17,25,24.798147201538086,22.599537037037038
MAT0012,Pune Plant,13,5,17,23,22.300146102905273,23.206018518518523
MAT0013,Bengaluru Plant,13,5,17,132,123.01726531982422,120.78472222222221
MAT0013,Delhi Plant,13,5,17,120,130.7613525390625,128.6851851851852
MAT0014,Bengaluru Plant,13,5,17,11,13.87367057800293,12.201388888888888
MAT0014,Chennai Plant,13,5,17,118,147.53762817382812,125.6087962962963
MAT0014,Coimbatore Plant,13,5,17,71,125.3864517211914,63.520833333333336
MAT0014,Delhi Plant,13,5,17,28,25.94239044189453,25.30439814814814
MAT0014,Pune Plant,13,5,17,36,37.00020980834961,33.49652777777778
MAT0015,Pune Plant,13,5,17,225,216.0877227783203,222.29166666666666
MAT0016,Chennai Plant,13,5,17,67,108.31170654296875,89.64120370370371
MAT0016,Delhi Plant,13,5,17,71,93.2376480102539,88.95601851851853
MAT0017,Bengaluru Plant,13,5,17,188,230.5037384033203,231.33217592592595
MAT0018,Bengaluru Plant,13,5,17,527,436.5992126464844,452.0
MAT0018,Coimbatore Plant,13,5,17,465,419.794189453125,494.9050925925926
MAT0001,Chennai Plant,13,6,18,139,138.0788116455078,133.52372685185188
MAT0001,Pune Plant,13,6,18,136,134.97222900390625,130.40740740740742
MAT0002,Chennai Plant,13,6,18,173,138.71347045898438,148.5162037037037
MAT0002,Delhi Plant,13,6,18,157,125.71538543701172,150.6394675925926
MAT0003,Coimbatore Plant,13,6,18,224,223.1659393310547,214.765625
MAT0004,Chennai Plant,13,6,18,84,100.77973175048828,110.890625
MAT0004,Delhi Plant,13,6,18,78,104.70486450195312,113.37962962962963
MAT0004,Pune Plant,13,6,18,80,105.02832794189453,120.29340277777779
MAT0005,Bengaluru Plant,13,6,18,373,418.5289611816406,412.23495370370375
MAT0005,Pune Plant,13,6,18,406,403.24505615234375,390.05150462962973
MAT0006,Chennai Plant,13,6,18,235,154.0516357421875,114.625
MAT0006,Coimbatore Plant,13,6,18,207,153.04232788085938,120.00752314814815
MAT0007,Bengaluru Plant,13,6,18,13,22.478878021240234,20.616319444444446
MAT0007,Chennai Plant,13,6,18,15,40.94207000732422,19.31539351851852
MAT0007,Delhi Plant,13,6,18,14,25.944652557373047,19.31539351851852
MAT0007,Pune Plant,13,6,18,15,23.162309646606445,20.215277777777775
MAT0008,Delhi Plant,13,6,18,452,265.909423828125,202.09664351851856
MAT0009,Bengaluru Plant,13,6,18,645,580.2607421875,307.9288194444444
MAT0009,Chennai Plant,13,6,18,649,499.0675048828125,297.0810185185185
MAT0010,Delhi Plant,13,6,18,157,133.80958557128906,137.41203703703704
MAT0010,Pune Plant,13,6,18,147,136.61940002441406,145.00810185185185
